OBJECTID,ID,Name,Type,Street,Town,OwnerTyp,ConsType,ConsJuri,Steward,Playground,Ball Field,Soccer Field,Football Field,Multi-use Field,Basketball Court,Tennis,Volleyball Court,Track,Skate Park,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,Active Rec,Rest Room,Walking Path,Bike Path,State Grant,LWCF Grant,Lon,Lat,Short Summary,About Links,Map Links
865,865,South Ferry Rd,Local Park,Ferry,Narragansett,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,N,N,-71.42051,41.492559,South Ferry Rd is a Local Park located in Narragansett,,
866,866,Brickyard Pond,Fishing / Boating,Legion,Barrington,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.325263,41.735358,Brickyard Pond is a Fishing / Boating located in Barrington,,
869,869,Tarkiln Pond,Fishing / Boating,Mowry,Burrillville,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.59771,41.965025,Tarkiln Pond is a Fishing / Boating located in Burrillville,,
870,870,Wallum Lake,Fishing / Boating,Shore,Burrillville,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.761792,42.000801,Wallum Lake is a Fishing / Boating located in Burrillville,,
871,871,Spring Lake,Fishing / Boating,Black Hut,Burrillville,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.665116,41.978992,Spring Lake is a Fishing / Boating located in Burrillville,,
872,872,Wakefield Pond,Fishing / Boating,Lee,Burrillville,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.788525,41.966212,Wakefield Pond is a Fishing / Boating located in Burrillville,,
873,873,Wilson Reservoir,Fishing / Boating,Wallum Lake,Burrillville,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.723298,41.970002,Wilson Reservoir is a Fishing / Boating located in Burrillville,,
874,874,Barton C. Hurley Landing,Fishing / Boating,Sanctuary,Charlestown,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,Y,-71.679795,41.378575,Barton C. Hurley Landing is a Fishing / Boating located in Charlestown,,
875,875,Roaring Brook Pond,Fishing / Boating,Teft Hill,Exeter,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.680504,41.560422,Roaring Brook Pond is a Fishing / Boating located in Exeter,,
876,876,Wood River @ Route 165,Fishing / Boating,Ten Rod,Exeter,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,N,N,-71.721066,41.572958,Wood River @ Route 165 is a Fishing / Boating located in Exeter,,
877,877,Keech Pond,Fishing / Boating,Indian,Glocester,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.690726,41.875632,Keech Pond is a Fishing / Boating located in Glocester,,
878,878,Smith & Sayles Reservoir,Fishing / Boating,Point,Glocester,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.677695,41.896927,Smith & Sayles Reservoir is a Fishing / Boating located in Glocester,,
879,879,Switch Rd Canoe Access,Fishing / Boating,Hope Valley,Hopkinton,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.715897,41.493468,Switch Rd Canoe Access is a Fishing / Boating located in Hopkinton,,
880,880,Sakonnet Point,Fishing / Boating,Sakonnet Point,Little Compton,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.193132,41.463383,Sakonnet Point is a Fishing / Boating located in Little Compton,,
881,881,Galilee Boat Ramp,Fishing / Boating,Great Island,Narragansett,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.507484,41.383199,Galilee Boat Ramp is a Fishing / Boating located in Narragansett,,
882,882,Narrow River Canoe Access,Fishing / Boating,Boston Neck Road,Narragansett,Federal,FEE,FED,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.449815,41.44941,Narrow River Canoe Access is a Fishing / Boating located in Narragansett,,
883,883,Pettaquamscutt Pond,Fishing / Boating,Gilbert Stuart,North Kingstown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.444583,41.51961,Pettaquamscutt Pond is a Fishing / Boating located in North Kingstown,,
884,884,Wyoming Dam,Fishing / Boating,Bridge,Richmond,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.702832,41.515653,Wyoming Dam is a Fishing / Boating located in Richmond,,
885,885,Indian Lake Boat Ramp,Fishing / Boating,Indian,South Kingstown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.469534,41.474108,Indian Lake Boat Ramp is a Fishing / Boating located in South Kingstown,,
886,886,Biscuit City,Fishing / Boating,Biscuit City,Richmond,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.615799,41.450823,Biscuit City is a Fishing / Boating located in Richmond,,
887,887,Taylors Landing,Fishing / Boating,Kingstown,South Kingstown,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.551269,41.482549,Taylors Landing is a Fishing / Boating located in South Kingstown,,
888,888,Tucker Pond,Fishing / Boating,Tuckertown,South Kingstown,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.549085,41.426088,Tucker Pond is a Fishing / Boating located in South Kingstown,,
889,889,Worden Pond Boat Launch,Fishing / Boating,Worden's Pond,South Kingstown,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.567816,41.429521,Worden Pond Boat Launch is a Fishing / Boating located in South Kingstown,,
890,890,Stafford Pond,Fishing / Boating,Old Stafford Rd,Tiverton,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.148775,41.633614,Stafford Pond is a Fishing / Boating located in Tiverton,,
891,891,Main Street Boat Ramp,Fishing / Boating,Main,Westerly,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.832141,41.374984,Main Street Boat Ramp is a Fishing / Boating located in Westerly,,
892,892,Haines Park Boat Ramp,Fishing / Boating,Beach Point,East Providence,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,Y,-71.35273,41.753795,Haines Park Boat Ramp is a Fishing / Boating located in East Providence,,
893,893,Browning Mill Pond,Fishing / Boating,K And G Ranch,Richmond,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.685275,41.556027,Browning Mill Pond is a Fishing / Boating located in Richmond,,
894,894,Monahan's Dock Fishing And Boating Access,Fishing / Boating,Ocean,Narragansett,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.455354,41.422153,Monahan's Dock Fishing And Boating Access is a Fishing / Boating located in Narragansett,,
895,895,Big River @ Burnt Saw Mill Rd,Fishing / Boating,Burnt Sawmill,West Greenwich,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.607758,41.643268,Big River @ Burnt Saw Mill Rd is a Fishing / Boating located in West Greenwich,,
896,896,Big River@ Weaver Hill Road,Fishing / Boating,Weaver Hill Road,West Greenwich,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.61435,41.649413,Big River@ Weaver Hill Road is a Fishing / Boating located in West Greenwich,,
897,897,Tarbox Pond,Fishing / Boating,Hopkins Hill,West Greenwich,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.57355,41.636377,Tarbox Pond is a Fishing / Boating located in West Greenwich,,
898,898,Hopkins Mill Pond,Fishing / Boating,Winsor,Foster,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.70737,41.82413,Hopkins Mill Pond is a Fishing / Boating located in Foster,,
899,899,Wood River Fishing Access @ Chariho Little League,Fishing / Boating,Nooseneck Hill,Hopkinton,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.706463,41.512103,Wood River Fishing Access @ Chariho Little League is a Fishing / Boating located in Hopkinton,,
900,900,Pawtuxet River Fishing Access,Fishing / Boating,Hope Furnace,Scituate,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.565359,41.731086,Pawtuxet River Fishing Access is a Fishing / Boating located in Scituate,,
902,902,Harrisville Pond Fishing Access,Fishing / Boating,Sherman Farm,Burrillville,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.678794,41.970855,Harrisville Pond Fishing Access is a Fishing / Boating located in Burrillville,,
903,903,Bellville Pond,Fishing / Boating,Oak Hill,North Kingstown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,N,Y,-71.475683,41.560435,Bellville Pond is a Fishing / Boating located in North Kingstown,,
904,904,Weaver Cove,Fishing / Boating,Unnamed,Portsmouth,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,N,-71.287929,41.573816,Weaver Cove is a Fishing / Boating located in Portsmouth,,
906,906,State Street Boat Launch,Fishing / Boating,State,Bristol,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.278334,41.670008,State Street Boat Launch is a Fishing / Boating located in Bristol,,
907,907,Town Dock,Fishing / Boating,Water,Warren,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.28568,41.726292,Town Dock is a Fishing / Boating located in Warren,,
910,910,Central Falls Landing,Local Park,Broad,Central Falls,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,N,-71.390318,41.89884,Central Falls Landing is a Local Park located in Central Falls,,
911,911,Willet Pond,Fishing / Boating,Willett,East Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,Y,-71.355935,41.775514,Willet Pond is a Fishing / Boating located in East Providence,,
912,912,Homestead Boat Ramp,Fishing / Boating,Narragansett,Portsmouth,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.305022,41.619805,Homestead Boat Ramp is a Fishing / Boating located in Portsmouth,,
913,913,Charlestown Beach Kayak Launch,Fishing / Boating,Charlestown Beach,Charlestown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.626689,41.363721,Charlestown Beach Kayak Launch is a Fishing / Boating located in Charlestown,,
914,914,High Banks,Fishing / Boating,Summit,Exeter,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.715356,41.565288,High Banks is a Fishing / Boating located in Exeter,,
915,915,Simmons Mill Pond,Fishing / Boating,Colebrook,Little Compton,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.150545,41.543541,Simmons Mill Pond is a Fishing / Boating located in Little Compton,,
916,916,Corliss Landing,Local Park,Water,Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,N,-71.405509,41.8215,Corliss Landing is a Local Park located in Providence,,
918,918,Tillinghast Pond,Fishing / Boating,Plain,West Greenwich,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,N,-71.75689,41.645099,Tillinghast Pond is a Fishing / Boating located in West Greenwich,,
919,919,High Rocks Gorge,Conservation Area,Harkness,North Smithfield,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,N,N,-71.552728,42.010987,High Rocks Gorge is a Conservation Area located in North Smithfield,,
920,920,Oakland Forest,Conservation Area,Oakland Farm,Portsmouth,Non-Governmental Org,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Y,N,-71.26147,41.555915,Oakland Forest is a Conservation Area located in Portsmouth,,
921,921,Rose Nulman Memorial Park,Local Park,Ocean,Narragansett,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,N,N,-71.480785,41.362051,Rose Nulman Memorial Park is a Local Park located in Narragansett,,
927,927,Briggs/Boesch Farm,Conservation Area,South,East Greenwich,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,N,-71.506456,41.608263,Briggs/Boesch Farm is a Conservation Area located in East Greenwich,,
929,929,Ten Mile River Greenway,Local Park,Ferris,East Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.345577,41.84781,Ten Mile River Greenway is a Local Park located in East Providence,,
932,932,Paradise Valley ParK,Local Park,Prospect,Middletown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,N,-71.269562,41.500759,Paradise Valley ParK is a Local Park located in Middletown,,
939,939,Lee Romano Field,Athletic Facility,Greystone,North Providence,Municipal,,,Municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,N,N,-71.492929,41.865644,Lee Romano Field is a Athletic Facility located in North Providence,,
947,947,Hodgson Rotary Park,Local Park,Roosevelt,Pawtucket,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.383024,41.877178,Hodgson Rotary Park is a Local Park located in Pawtucket,,
948,948,Bank of Americal City Center,Local Park,Kennedy Plaza,Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,N,N,-71.412885,41.825078,Bank of Americal City Center is a Local Park located in Providence,,
964,964,South Kingstown Dog Park,Local Park,Broad Rock,South Kingstown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.480899,41.451303,South Kingstown Dog Park is a Local Park located in South Kingstown,,
969,969,Washington Secondary Bikepath,Local Park,Log Bridge,Coventry,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,N,N,-71.699211,41.690819,Washington Secondary Bikepath is a Local Park located in Coventry,,
971,971,Riverside Park,Local Park,Aleppo,Providence,Municipal,,,Municipal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,N,N,-71.448957,41.819753,Riverside Park is a Local Park located in Providence,,
972,972,South County Bike Path,Local Park,Main,South Kingstown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.498831,41.439366,South County Bike Path is a Local Park located in South Kingstown,,
973,973,South County Bike Path,Local Park,Railroad,South Kingstown,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.562305,41.483037,South County Bike Path is a Local Park located in South Kingstown,,
974,974,Blackstone Bikeway,State Park,John,Lincoln,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.400897,41.90716,Blackstone Bikeway is a State Park located in Lincoln,,
975,975,Blackstone Bikeway,State Park,Lower River,Lincoln,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.43433,41.937642,Blackstone Bikeway is a State Park located in Lincoln,,
976,976,Blackstone Bikeway,State Park,Rte 295,Lincoln,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.444167,41.939541,Blackstone Bikeway is a State Park located in Lincoln,,
977,977,Blackstone Bikeway,State Park,School,Lincoln,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.452944,41.953101,Blackstone Bikeway is a State Park located in Lincoln,,
978,978,Blackstone Bikeway,State Park,New River,Lincoln,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.466971,41.96827,Blackstone Bikeway is a State Park located in Lincoln,,
979,979,Blackstone Bikeway,State Park,Davison Ext,Woonsocket,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.494231,41.996131,Blackstone Bikeway is a State Park located in Woonsocket,,
980,980,Ten Mile River Greenway,Local Park,Slater Memorial Park,Pawtucket,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.343168,41.868313,Ten Mile River Greenway is a Local Park located in Pawtucket,,
981,981,East Bay Bike Path,State Park,Veterans Parkway,East Providence,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.388393,41.813305,East Bay Bike Path is a State Park located in East Providence,,
982,982,East Bay Bike Path,State Park,Bullocks Point,East Providence,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.362556,41.772503,East Bay Bike Path is a State Park located in East Providence,,
983,983,East Bay Bike Path,Local Park,Metropolitan Park,Barrington,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,N,N,-71.349008,41.753904,East Bay Bike Path is a Local Park located in Barrington,,
984,984,East Bay Bike Path,State Park,Asylum,Bristol,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.283955,41.68691,East Bay Bike Path is a State Park located in Bristol,,
985,985,Washington Secondary Bikepath,Local Park,Depot,Cranston,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.44332,41.801425,Washington Secondary Bikepath is a Local Park located in Cranston,,
986,986,Washington Secondary Bikepath,Local Park,Oak,Cranston,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.454052,41.788599,Washington Secondary Bikepath is a Local Park located in Cranston,,
987,987,Washington Secondary Bikepath,Local Park,Sherman,Cranston,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.475857,41.758592,Washington Secondary Bikepath is a Local Park located in Cranston,,
988,988,Washington Secondary Bikepath,Local Park,West Natick,Warwick,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.484724,41.728942,Washington Secondary Bikepath is a Local Park located in Warwick,,
989,989,Washington Secondary Bikepath,Local Park,Hay,West Warwick,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.514932,41.715489,Washington Secondary Bikepath is a Local Park located in West Warwick,,
990,990,Washington Secondary Bikepath,Local Park,Pilgrim,Coventry,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.547552,41.694669,Washington Secondary Bikepath is a Local Park located in Coventry,,
991,991,Washington Secondary Bikepath,Local Park,Pinehaven,Coventry,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.618978,41.704143,Washington Secondary Bikepath is a Local Park located in Coventry,,
992,992,Quonset Bike Path,Local Park,Newcomb,North Kingstown,State,,,RI DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.422128,41.620192,Quonset Bike Path is a Local Park located in North Kingstown,,
993,993,Fred Lippitt Woonasquatucket River Greenway,Local Park,Valley,Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.440098,41.822726,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Providence,,
994,994,Fred Lippitt Woonasquatucket River Greenway,Local Park,Aleppo,Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.448103,41.819654,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Providence,,
995,995,Fred Lippitt Woonasquatucket River Greenway,Local Park,Manton,Providence,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.460442,41.826505,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Providence,,
996,996,Fred Lippitt Woonasquatucket River Greenway,Local Park,Goldsmith,Johnston,Municipal,,,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.472959,41.834547,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Johnston,,
